Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","29.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","29.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","29.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","29.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","29.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","29.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","29.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","98.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","98.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","98.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","98.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","98.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","98.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","98.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","98.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","98.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","98.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","98.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","98.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","98.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","98.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","98.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","98.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","98.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","98.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","98.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","98.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","776","Tonga","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","98.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","92.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","92.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","92.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","93.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","93.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","94","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","94.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","94.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","95.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","95.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","96.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","96.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","97.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","97.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","98.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","98.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","98.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","98.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","98.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","780","Trinidad and Tobago","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","98.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2000","2000","%","73.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2001","2001","%","73.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2002","2002","%","74","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2003","2003","%","74.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2004","2004","%","74.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","75","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","75.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","75.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","76","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","76.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","76.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","76.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","77.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","77.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","77.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","78.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","78.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","78.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","78.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","79.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","79.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","88.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","89","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","89.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","89.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","90.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","90.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","90.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","91.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","91.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","91.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","92.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","92.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","93","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","93.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","94.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","94.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","95.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","96","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","96.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","97","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","788","Tunisia","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","97.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","93.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","93.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","93.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","94.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","94.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","94.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","94.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","94.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","95","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","95.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","95.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","95.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","95.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","95.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","96.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","96.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","96.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","96.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","96.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","96.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","792","Türkiye","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","97","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2000","2000","%","66.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2001","2001","%","67.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2002","2002","%","69.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2003","2003","%","70.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2004","2004","%","71.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","73.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","74.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","76.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","78.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","80","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","81.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","83.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","85.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","87.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","88.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","90.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","92.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","93.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","94.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","94.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","94.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","87.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","87.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","88.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","89.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","89.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","90.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","91.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","92","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","92.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","93.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","94.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","94.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","95.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","96.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","97","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","97.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","98.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","795","Turkmenistan","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","97.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","97.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","97.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","97.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","97.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","97.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","98.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","798","Tuvalu","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","98.6","X","Figure from international organizations",""
